date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:37:21	470916/470916	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:17%20GMT	https://www.facebook.com/TheBigPhone/photos/pb.202837670388.-2207520000../10167405720900389/?type=3&eid=ARAIiDMi1bbXAkFWXKDuHFek2KvjASdOC5aQqhgrl9rgwey6GPAILZdIAeTOzSFU-J6_QriIDjKl-ES2	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/photos/pb.202837670388.-2207520000/10167405720900389/index036f.html	(from https://www.facebook.com/TheBigPhone/?ref=page_internal)
20:37:22	462242/462242	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:17%20GMT	https://www.facebook.com/TheBigPhone/photos/pb.202837670388.-2207520000../10167410746055389/?type=3&eid=ARARRqQgyYRCfOY7Q1aM4CmNpKWpK6Dy7cZM9bs2WkTWer63J04AOlS6CSv7sQxM29yyhLid1J3R-qeZ	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/photos/pb.202837670388.-2207520000/10167410746055389/index79b2.html	(from https://www.facebook.com/TheBigPhone/?ref=page_internal)
20:37:23	450928/450928	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:16%20GMT	https://www.facebook.com/TheBigPhone/photos/pb.202837670388.-2207520000../10167413590965389/?type=3&eid=ARDHBhGOaVzBuXT4lCkn_WPRABpHmpsp8t6ANLakS4jwxrsMdqLwnnwjwYcTZ2-OcksM1lSp9EKIA904	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/photos/pb.202837670388.-2207520000/10167413590965389/indexef74.html	(from https://www.facebook.com/TheBigPhone/?ref=page_internal)
20:37:23	1199/1199	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Apr%202015%2020:16:54%20GMT	https://scontent.fcai2-2.fna.fbcdn.net/v/t1.18169-1/994491_10204618230909767_8102168913181275216_n.jpg?stp=c9.6.40.40a_cp0_dst-jpg_p50x50&_nc_cat=105&ccb=1-7&_nc_sid=dbb9e7&_nc_ohc=EMsI0nCj0boAX9pUGSQ&_nc_ht=scontent.fcai2-2.fna&oh=00_AT_VEtX35F_54CsEteIjZ5gXpzQ2HKyVkFlyPQMl8RL3VA&oe=634C94E0	C:/My%20Web%20Sites/phonehouse/scontent.fcai2-2.fna.fbcdn.net/v/t1.18169-1/994491_10204618230909767_8102168913181275216_nb900.jpg	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:24	296508/296508	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:23%20GMT	https://www.facebook.com/TheBigPhone/posts/10156968519640389	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/posts/10156968519640389.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:25	102654/102654	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Sep%202022%2010:54:13%20GMT	https://scontent.fcai2-2.fna.fbcdn.net/v/t39.30808-6/306159602_10167403484065389_7767181250966853063_n.png?stp=dst-png_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&_nc_ohc=DXoNvYmcY5UAX9OaQDG&_nc_ht=scontent.fcai2-2.fna&oh=00_AT8N4MhIPu2KtSkKezdwV-N2vrX6rJNm8dzWPzgjA9zxqQ&oe=632C8BC4	C:/My%20Web%20Sites/phonehouse/scontent.fcai2-2.fna.fbcdn.net/v/t39.30808-6/306159602_10167403484065389_7767181250966853063_n02dd.png	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:29	142695/142695	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Sep%202022%2011:20:59%20GMT	https://scontent.fcai2-2.fna.fbcdn.net/v/t39.30808-6/305925051_10167403536590389_2662837268233181786_n.png?stp=dst-png_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=8024bb&_nc_ohc=6p1zwLeMYwAAX8LnpoO&_nc_ht=scontent.fcai2-2.fna&oh=00_AT8LBQc6lmbmUiBZYEYhL587jHByLEzvaQo-dJgKxIveDA&oe=632CDC39	C:/My%20Web%20Sites/phonehouse/scontent.fcai2-2.fna.fbcdn.net/v/t39.30808-6/305925051_10167403536590389_2662837268233181786_nbcf9.png	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:30	564891/564891	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:25%20GMT	https://www.facebook.com/TheBigPhone/?ref=nf&hc_ref=ARRMnmu4UVN4rBlI0hX9W2V4pzoDRhP-bw-h5FeWqbskW4v24j4Wnxxkns4K5oSBeUw	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/index0909.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:30	564891/564891	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:24%20GMT	https://www.facebook.com/TheBigPhone/?ref=nf&hc_ref=ARTD1t576RGexfrAb_Z1luDjrYhWxg9XXgHVypVV2x48CbCgcFfag0fhMpVSdDN_PeA	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/index31ca.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:30	564932/564932	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:25%20GMT	https://www.facebook.com/TheBigPhone/?hc_ref=ARTMDGRtfjz_GtrtHeV0ZV6Oy1jNxEg0jZs0-BFap01VfFiXJmEUDxY7Cx_0T5ArH9E&ref=nf_target	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/index7b80.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:38	564916/564916	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:31%20GMT	https://www.facebook.com/TheBigPhone/?hc_ref=ARQbB2No9yweEgHeesnP4BFtIQ4pAay8krup8tA60BjBnmKnVgYK08Bg7Sr0bXdpvZ8&fref=nf	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/index01c2.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:39	564834/564834	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:31%20GMT	https://www.facebook.com/TheBigPhone/?ref=nf&hc_ref=ARSr1lV2nkjxxOaCNdMiWzwifBxQPo_fpD0sXqYMzSpDewsRD_vHpVwG7os05TEPA9w	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/index2c24.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:39	306100/306100	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:31%20GMT	https://www.facebook.com/TheBigPhone/posts/pfbid02hWZaH6njRSgGbRCvfDUur2xyfEYa5fKjRkygQjUaYmAvgGhjp4iNRGwU2UBNoL61l	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/posts/pfbid02hWZaH6njRSgGbRCvfDUur2xyfEYa5fKjRkygQjUaYmAvgGhjp4iNRGwU2UBNoL61l.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:39	564881/564881	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:31%20GMT	https://www.facebook.com/TheBigPhone/?hc_ref=ARThC0jwHg9aVNsipgZDr9IXiBl8gnD0CDrq5VZ1KUAG-bdQdLCknVjXc5SgGMb_aRY&fref=nf	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/index9730.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:40	446898/446898	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:38%20GMT	https://www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167410746055389/?type=3	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167410746055389/index513b.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:46	306919/306919	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:39%20GMT	https://www.facebook.com/TheBigPhone/posts/pfbid07331ygFFLQCSjSAFc4247z4z1LMbk7tnqnYTkoan1A7mMb25n75pMAZYPvqfayCgl	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/posts/pfbid07331ygFFLQCSjSAFc4247z4z1LMbk7tnqnYTkoan1A7mMb25n75pMAZYPvqfayCgl.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:46	564900/564900	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:40%20GMT	https://www.facebook.com/TheBigPhone/?ref=nf&hc_ref=ARTm3SR7E-YwJNm22Nd66hjmPl8rcyLGRGc8ACWDa0ikhwsPaCLC9lilMc6MnC3mnN4	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/indexf393.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:47	437342/437342	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:39%20GMT	https://www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167410746055389/?type=3&eid=ARAPge6HOh8Jd5hiXLW2UCjMnOQF4is0QKmLUq2cqxQY1pvq_3vsMjtN2lIEubEaY66QEPlrOF4UzvwG	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167410746055389/index070c.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:48	564840/564840	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:41%20GMT	https://www.facebook.com/TheBigPhone/?hc_ref=ARSRey2Sz6enVdlPzpxDQgExDtIydERtswYai3o4aYLKFomG2H-1gIDiV_WISRDLgNI&fref=nf	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/index8d12.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:49	446111/446111	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:46%20GMT	https://www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167405720900389/?type=3	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167405720900389/index513b.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:56	324535/324535	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Aug%202022%2009:58:14%20GMT	https://scontent.fcai2-1.fna.fbcdn.net/v/t39.30808-6/299356221_10167325659405389_5628025975603080499_n.png?stp=dst-png_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=8024bb&_nc_ohc=ipOWmJJMfaAAX-3xEJm&_nc_ht=scontent.fcai2-1.fna&oh=00_AT9iZs9tECxmQA3nhIMtyGkNykcW_IQlegxjvZ8J2fqppw&oe=632B7D02	C:/My%20Web%20Sites/phonehouse/scontent.fcai2-1.fna.fbcdn.net/v/t39.30808-6/299356221_10167325659405389_5628025975603080499_n1408.png	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:57	564949/564949	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:49%20GMT	https://www.facebook.com/TheBigPhone/?hc_ref=ARSZ2Tn4Z42qfW_MxEoDFT9KyePaQG_2ydkBeSsTDgiUjmBX5AZ4FZquePndMlvX6rk&fref=nf	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/index3230.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:58	446203/446203	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:47%20GMT	https://www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167405720900389/?type=3&eid=ARDlbFAzLpWg3bary_bK6J1KbUPaecLjcw1lSZeRdpe4GEBlWN_6tLPXVWayMZYUJAbm3dhA_avCprDx	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167405720900389/index02c6.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:37:58	564892/564892	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:49%20GMT	https://www.facebook.com/TheBigPhone/?ref=nf&hc_ref=ARQMNEMWLGmAQvyBDad1aY-KSPpLMyYCiE3A4sNBoPKQ-EYO0gjIImOfz7LDfB6xiag	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/index8477.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:02	104325/104325	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Aug%202022%2009:00:46%20GMT	https://scontent.fcai2-1.fna.fbcdn.net/v/t39.30808-6/301968396_10167360299430389_3781512773178625360_n.png?stp=dst-png_s526x296&_nc_cat=103&ccb=1-7&_nc_sid=dd9801&_nc_ohc=ReUCcqr1B0UAX8zowra&_nc_ht=scontent.fcai2-1.fna&oh=00_AT8tv3QttBIsC3T6A3EAvpynHliHJyyQ5T8tXHbbpWYKmQ&oe=632CC1E4	C:/My%20Web%20Sites/phonehouse/scontent.fcai2-1.fna.fbcdn.net/v/t39.30808-6/301968396_10167360299430389_3781512773178625360_n3f6f.png	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:02	564893/564893	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:58%20GMT	https://www.facebook.com/TheBigPhone/?ref=nf&hc_ref=ARSkJ-jzk7aSxN3g4Cir5JvhAqzee4r0Pdn47TLk9fy0aQRP7VA_Oh7k81PZl9B9UKs	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/indexb867.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:03	564885/564885	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:59%20GMT	https://www.facebook.com/TheBigPhone/?ref=nf&hc_ref=ARRU8donp8C_AjQxQonhS05wMjG5jFsetfibZqctpaeFepRSfj1MyYSgq7BdObYHx3g	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/index7973.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:03	564917/564917	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:37:58%20GMT	https://www.facebook.com/TheBigPhone/?hc_ref=ARQ8gebeq5O4Od5M71c9OkPK2D1hI3HHsQs8t1Oov9t2E4xvfrVMvgI7pqP8LoyOPsw&fref=nf	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/indexbeb0.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:04	452783/452783	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:03%20GMT	https://www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167360300720389/?type=3	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167360300720389/index513b.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:07	103790/103790	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Aug%202022%2008:50:30%20GMT	https://scontent.fcai2-2.fna.fbcdn.net/v/t39.30808-6/301995531_10167360291095389_343722273481754941_n.png?stp=dst-png_s526x296&_nc_cat=111&ccb=1-7&_nc_sid=dd9801&_nc_ohc=TQ01qwFZQuIAX9Vv41e&_nc_ht=scontent.fcai2-2.fna&oh=00_AT_ISF-Rj8w26eLJJj0csviwScH8gD8GP7K3aZ-DOPUJFg&oe=632CD849	C:/My%20Web%20Sites/phonehouse/scontent.fcai2-2.fna.fbcdn.net/v/t39.30808-6/301995531_10167360291095389_343722273481754941_n5067.png	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:07	564876/564876	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:05%20GMT	https://www.facebook.com/TheBigPhone/?ref=nf&hc_ref=ARSMInQ1ljvHTYSCHazL755pxV3BPVHS3SB7ZtENFJ2RSw6WzExWztU8MHm9SnkFuTI	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/index6b81.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:08	452954/452954	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:03%20GMT	https://www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167360300720389/?type=3&eid=ARD-O9Vzt4D4tLuWenuXnC3Lyl4v8X9_45N5PvYlivujQ1U0QE05ishTOY1s0_QHN4MrTbO2-6XNoMbH	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167360300720389/index846b.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:08	564891/564891	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:03%20GMT	https://www.facebook.com/TheBigPhone/?hc_ref=ARTA8v7GZoi54pRr4L9G38EQCVdqlomKK_t3gxtcN1Wfa-uQvWuEJxIN2chJW4bPu84&fref=nf	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/indexffe8.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:13	140103/140103	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Aug%202022%2009:12:08%20GMT	https://scontent.fcai2-1.fna.fbcdn.net/v/t39.30808-6/300221333_10167340485010389_5080008661025324200_n.png?stp=dst-png_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=8024bb&_nc_ohc=17iGwUF7DMcAX_H3mg-&_nc_ht=scontent.fcai2-1.fna&oh=00_AT-HDEA2G8AvZTT_GGT_gdWSH5Jx6tCy0772iP0fNjQnBw&oe=632B69ED	C:/My%20Web%20Sites/phonehouse/scontent.fcai2-1.fna.fbcdn.net/v/t39.30808-6/300221333_10167340485010389_5080008661025324200_n070e.png	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:14	447546/447546	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:08%20GMT	https://www.facebook.com/TheBigPhone/photos/a.10151453432450389/10167360299435389/?type=3	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/photos/a.10151453432450389/10167360299435389/index513b.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:14	564823/564823	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:09%20GMT	https://www.facebook.com/TheBigPhone/?ref=nf&hc_ref=ARQXyqyQMM-e_S5WkUzpQqcHCNQHUvVu9H-AkumcYmCibx2YZv-3cjKeTu0as17CsHo	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/indexfef9.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:15	564985/564985	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:09%20GMT	https://www.facebook.com/TheBigPhone/?hc_ref=ARTU1by2hwspi6UeQArtXzNOk5Egue5iqANSqXP50oPxWKOb1g4chNP3kvCyUzI3hgM&ref=nf_target	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/indexec19.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:20	304497/304497	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:15%20GMT	https://www.facebook.com/TheBigPhone/posts/pfbid02Sy2LvvrcY2RMDm3bNuii2chPTzmGqg8qNKGHvjqSP3FqG9RR4GmqdtP13yXcn9Kdl	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/posts/pfbid02Sy2LvvrcY2RMDm3bNuii2chPTzmGqg8qNKGHvjqSP3FqG9RR4GmqdtP13yXcn9Kdl.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:21	447433/447433	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:14%20GMT	https://www.facebook.com/TheBigPhone/photos/a.10151453432450389/10167360291100389/?type=3	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/photos/a.10151453432450389/10167360291100389/index513b.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:22	564932/564932	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:15%20GMT	https://www.facebook.com/TheBigPhone/?hc_ref=ARTgBgNJbk__hw3CMhT2NTtUmdc8KvO8Pyg3vcdkpckMAMTrs9Zw4HaYtUxjeZ4q2mQ&ref=nf_target	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/index1df9.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:22	564902/564902	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:16%20GMT	https://www.facebook.com/TheBigPhone/?ref=nf&hc_ref=ARTNoUxnSo3DFUrIcIcEl9_aF21fInLwtgNN-Vhr6UodlM23XCQlA3ZI1cVMX2GXzRc	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/index917a.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:28	578163/578163	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:21%20GMT	https://www.facebook.com/TheBigPhone/?hc_ref=ARS6C_gPbe-UwfVHTUogtKyeTO1vXfCIG9bxvvnCI8BHg9UHv33KgTZ-sSwAWDTKp8M&fref=nf	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/index4871.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:28	305169/305169	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:22%20GMT	https://www.facebook.com/TheBigPhone/posts/pfbid0Jtd5YuhQC69YU3ceQG6Z9ETisjzHbZq6WBVwtrkgQcvWYLHUUs86xoPQ2Gss86qMl	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/posts/pfbid0Jtd5YuhQC69YU3ceQG6Z9ETisjzHbZq6WBVwtrkgQcvWYLHUUs86xoPQ2Gss86qMl.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:29	444610/444610	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:22%20GMT	https://www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167345522900389/?type=3&eid=ARC6g3tuTYZYUOEhnnmLszAMOkjEjPTWC1D4Z7LL-ly08aGi8XvBpexBXKF6_6xaF_2n6xB5iSlefFXB	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167345522900389/index0639.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:31	444750/444750	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:22%20GMT	https://www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167345522900389/?type=3	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167345522900389/index513b.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:31	564963/564963	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:29%20GMT	https://www.facebook.com/TheBigPhone/?ref=nf&hc_ref=ARRL3xcgo5gc7jg2gXFJHNjC_ZW-YAJEe1ls8mDdim0cBsEru7s7tQBS8-ZpvEt5cR0	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/index10f8.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:35	128942/128942	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Aug%202022%2010:08:15%20GMT	https://scontent.fcai2-1.fna.fbcdn.net/v/t39.30808-6/296307332_10167288920135389_8901093263890056369_n.png?stp=dst-png_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=8024bb&_nc_ohc=hecwatXcxLUAX8fKAPp&_nc_ht=scontent.fcai2-1.fna&oh=00_AT-DrcQAR63YoM_g2wfE_cY5MZcWScQicQ7M-IdiratfSQ&oe=632BF9B2	C:/My%20Web%20Sites/phonehouse/scontent.fcai2-1.fna.fbcdn.net/v/t39.30808-6/296307332_10167288920135389_8901093263890056369_n4ea3.png	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:36	564901/564901	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:32%20GMT	https://www.facebook.com/TheBigPhone/?hc_ref=ARROexIx_r_R-9JT7TIrNdVsuYo4Z6s_gJJxLnDIkL0KwGsMiPxCEhNJSYrGFOckx_Q&fref=nf	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/index1723.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:36	564899/564899	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:30%20GMT	https://www.facebook.com/TheBigPhone/?hc_ref=ARSZ23dHsZwREw0A6-pncoLsyVoG-lR60_qr4Ep4Wx54yyg3WiIeXcYODiC089pvOMA&fref=nf	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/index5c49.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:36	564908/564908	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:32%20GMT	https://www.facebook.com/TheBigPhone/?ref=nf&hc_ref=ARQuuA2OoXZsDyfqADpcKeX_jZblc8UrikryoXQFhl4vy9xLTn9wiq7Z2ImbgvIe0-Y	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/index852d.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:46	303073/303073	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:36%20GMT	https://www.facebook.com/TheBigPhone/posts/pfbid0H4MteUhb3qN9BmRa7THsC2TM1U1aoJrJmRH9tVijPXDbBmvTzanE7iqsKnLtoPxdl	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/posts/pfbid0H4MteUhb3qN9BmRa7THsC2TM1U1aoJrJmRH9tVijPXDbBmvTzanE7iqsKnLtoPxdl.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:47	449546/449546	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:36%20GMT	https://www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167340472760389/?type=3&eid=ARBMsFaLupHhDd1YXRf1ekNT5m6UR1H1D0r4fh9BHjI5wifLKkfqDqRSdIgepuiiQM6J7BYY2wE26XaM	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167340472760389/index373a.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
20:38:48	450115/450115	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Sep%202022%2018:38:36%20GMT	https://www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167340472760389/?type=3	C:/My%20Web%20Sites/phonehouse/www.facebook.com/TheBigPhone/photos/a.10150232376000389/10167340472760389/index513b.html	(from https://www.facebook.com/TheBigPhone/posts/?ref=page_internal)
